"","year","sex","length","age","v2018","v2020","diff","missing"
"4252",2012,2,38,11,1,1,0,"no"
"4253",2012,2,38,13,1,1,0,"no"
"4254",2012,2,38,14,3,3,0,"no"
"4255",2012,2,38,15,1,1,0,"no"
"4256",2012,2,38,17,2,2,0,"no"
"4257",2012,2,38,18,1,1,0,"no"
"4258",2012,2,38,20,1,1,0,"no"
"4259",2012,2,38,21,4,4,0,"no"
"4260",2012,2,40,11,1,1,0,"no"
"4261",2012,2,40,13,2,2,0,"no"
"4262",2012,2,40,14,1,1,0,"no"
"4263",2012,2,40,16,1,1,0,"no"
"4264",2012,2,40,17,1,1,0,"no"
"4265",2012,2,40,18,1,1,0,"no"
"4266",2012,2,40,19,3,3,0,"no"
"4267",2012,2,40,20,1,1,0,"no"
"4268",2012,2,40,21,3,3,0,"no"
"4269",2012,2,42,16,1,1,0,"no"
"4270",2012,2,42,18,1,1,0,"no"
"4271",2012,2,42,19,1,1,0,"no"
"4272",2012,2,42,21,4,4,0,"no"
"4273",2012,2,48,21,1,1,0,"no"
"4274",2013,2,12,2,7,7,0,"no"
"4275",2013,2,12,3,2,2,0,"no"
"4276",2013,2,14,2,5,5,0,"no"
"4277",2013,2,14,3,6,6,0,"no"
"4278",2013,2,16,3,8,8,0,"no"
"4279",2013,2,16,4,3,3,0,"no"
"4280",2013,2,16,5,1,1,0,"no"
"4281",2013,2,18,3,6,6,0,"no"
"4282",2013,2,18,4,4,4,0,"no"
"4283",2013,2,18,5,5,5,0,"no"
"4284",2013,2,20,3,1,1,0,"no"
"4285",2013,2,20,4,7,7,0,"no"
"4286",2013,2,20,5,4,4,0,"no"
"4287",2013,2,20,6,4,4,0,"no"
"4288",2013,2,22,4,11,11,0,"no"
"4289",2013,2,22,5,2,2,0,"no"
"4290",2013,2,22,6,3,3,0,"no"
"4291",2013,2,22,7,3,3,0,"no"
"4292",2013,2,22,8,1,1,0,"no"
"4293",2013,2,24,4,9,9,0,"no"
"4294",2013,2,24,5,2,2,0,"no"
"4295",2013,2,24,6,2,2,0,"no"
"4296",2013,2,24,7,2,2,0,"no"
"4297",2013,2,24,8,2,2,0,"no"
"4298",2013,2,24,9,1,1,0,"no"
"4299",2013,2,26,4,4,4,0,"no"
"4300",2013,2,26,5,7,7,0,"no"
"4301",2013,2,26,6,4,4,0,"no"
"4302",2013,2,26,7,3,3,0,"no"
"4303",2013,2,26,8,1,1,0,"no"
"4304",2013,2,28,6,8,8,0,"no"
"4305",2013,2,28,7,5,5,0,"no"
"4306",2013,2,28,8,4,4,0,"no"
"4307",2013,2,28,9,2,2,0,"no"
"4308",2013,2,28,10,2,2,0,"no"
"4309",2013,2,28,11,1,1,0,"no"
"4310",2013,2,30,6,1,1,0,"no"
"4311",2013,2,30,7,3,3,0,"no"
"4312",2013,2,30,8,5,5,0,"no"
"4313",2013,2,30,9,2,2,0,"no"
"4314",2013,2,30,10,7,7,0,"no"
"4315",2013,2,30,11,2,2,0,"no"
"4316",2013,2,30,12,1,1,0,"no"
"4317",2013,2,30,13,1,1,0,"no"
"4318",2013,2,30,16,1,1,0,"no"
"4319",2013,2,32,7,5,5,0,"no"
"4320",2013,2,32,8,3,3,0,"no"
"4321",2013,2,32,9,2,2,0,"no"
"4322",2013,2,32,10,7,7,0,"no"
"4323",2013,2,32,11,2,2,0,"no"
"4324",2013,2,32,12,3,3,0,"no"
"4325",2013,2,32,13,1,1,0,"no"
"4326",2013,2,32,15,1,1,0,"no"
"4327",2013,2,32,17,1,1,0,"no"
"4328",2013,2,34,9,2,2,0,"no"
"4329",2013,2,34,10,11,11,0,"no"
"4330",2013,2,34,11,2,2,0,"no"
"4331",2013,2,34,12,1,1,0,"no"
"4332",2013,2,34,13,1,1,0,"no"
"4333",2013,2,34,14,2,2,0,"no"
"4334",2013,2,34,15,1,1,0,"no"
"4335",2013,2,34,16,2,2,0,"no"
"4336",2013,2,34,17,1,1,0,"no"
"4337",2013,2,34,21,2,2,0,"no"
"4338",2013,2,36,8,1,1,0,"no"
"4339",2013,2,36,9,6,6,0,"no"
"4340",2013,2,36,10,2,2,0,"no"
"4341",2013,2,36,11,3,3,0,"no"
"4342",2013,2,36,13,3,3,0,"no"
"4343",2013,2,36,14,2,2,0,"no"
"4344",2013,2,36,17,2,2,0,"no"
"4345",2013,2,36,19,2,2,0,"no"
"4346",2013,2,36,20,1,1,0,"no"
"4347",2013,2,36,21,1,1,0,"no"
"4348",2013,2,38,10,1,1,0,"no"
"4349",2013,2,38,11,3,3,0,"no"
"4350",2013,2,38,13,1,1,0,"no"
"4351",2013,2,38,14,2,2,0,"no"
"4352",2013,2,38,15,1,1,0,"no"
"4353",2013,2,38,16,1,1,0,"no"
"4354",2013,2,38,18,1,1,0,"no"
"4355",2013,2,38,19,2,2,0,"no"
"4356",2013,2,38,21,6,6,0,"no"
"4357",2013,2,40,11,1,1,0,"no"
"4358",2013,2,40,12,2,2,0,"no"
"4359",2013,2,40,13,1,1,0,"no"
"4360",2013,2,40,14,1,1,0,"no"
"4361",2013,2,40,17,2,2,0,"no"
"4362",2013,2,40,18,2,2,0,"no"
"4363",2013,2,40,20,1,1,0,"no"
"4364",2013,2,40,21,6,6,0,"no"
"4365",2013,2,42,14,1,1,0,"no"
"4366",2013,2,42,17,1,1,0,"no"
"4367",2013,2,42,20,1,1,0,"no"
"4368",2013,2,42,21,4,4,0,"no"
"4369",2013,2,44,21,1,1,0,"no"
"4370",2014,2,10,2,2,2,0,"no"
"4371",2014,2,10,3,2,2,0,"no"
"4372",2014,2,12,2,4,4,0,"no"
"4373",2014,2,12,3,7,7,0,"no"
"4374",2014,2,14,2,3,3,0,"no"
"4375",2014,2,14,3,15,15,0,"no"
"4376",2014,2,14,4,2,2,0,"no"
"4377",2014,2,16,2,1,1,0,"no"
"4378",2014,2,16,3,12,12,0,"no"
"4379",2014,2,16,4,3,3,0,"no"
"4380",2014,2,18,2,1,1,0,"no"
"4381",2014,2,18,3,10,10,0,"no"
"4382",2014,2,18,4,4,4,0,"no"
"4383",2014,2,18,5,2,2,0,"no"
"4384",2014,2,20,4,5,5,0,"no"
"4385",2014,2,20,5,9,9,0,"no"
"4386",2014,2,20,6,2,2,0,"no"
"4387",2014,2,22,3,1,1,0,"no"
"4388",2014,2,22,4,5,5,0,"no"
"4389",2014,2,22,5,10,10,0,"no"
"4390",2014,2,22,6,3,3,0,"no"
"4391",2014,2,22,7,2,2,0,"no"
"4392",2014,2,24,4,2,2,0,"no"
"4393",2014,2,24,5,6,6,0,"no"
"4394",2014,2,24,6,8,8,0,"no"
"4395",2014,2,24,7,2,2,0,"no"
"4396",2014,2,24,8,2,2,0,"no"
"4397",2014,2,24,9,2,2,0,"no"
"4398",2014,2,26,5,4,4,0,"no"
"4399",2014,2,26,6,5,5,0,"no"
"4400",2014,2,26,7,2,2,0,"no"
"4401",2014,2,26,8,1,1,0,"no"
"4402",2014,2,26,9,3,3,0,"no"
"4403",2014,2,26,10,1,1,0,"no"
"4404",2014,2,28,5,4,4,0,"no"
"4405",2014,2,28,6,6,6,0,"no"
"4406",2014,2,28,7,4,4,0,"no"
"4407",2014,2,28,8,3,3,0,"no"
"4408",2014,2,28,9,3,3,0,"no"
"4409",2014,2,28,10,1,1,0,"no"
"4410",2014,2,30,5,1,1,0,"no"
"4411",2014,2,30,6,1,1,0,"no"
"4412",2014,2,30,7,1,1,0,"no"
"4413",2014,2,30,8,6,6,0,"no"
"4414",2014,2,30,9,6,6,0,"no"
"4415",2014,2,30,10,5,5,0,"no"
"4416",2014,2,30,11,2,2,0,"no"
"4417",2014,2,30,14,1,1,0,"no"
"4418",2014,2,30,21,1,1,0,"no"
"4419",2014,2,32,6,1,1,0,"no"
"4420",2014,2,32,7,1,1,0,"no"
"4421",2014,2,32,8,7,7,0,"no"
"4422",2014,2,32,9,6,6,0,"no"
"4423",2014,2,32,10,2,2,0,"no"
"4424",2014,2,32,11,3,3,0,"no"
"4425",2014,2,32,12,4,4,0,"no"
"4426",2014,2,32,13,1,1,0,"no"
"4427",2014,2,32,15,1,1,0,"no"
"4428",2014,2,34,8,2,2,0,"no"
"4429",2014,2,34,9,3,3,0,"no"
"4430",2014,2,34,10,5,5,0,"no"
"4431",2014,2,34,11,5,5,0,"no"
"4432",2014,2,34,12,1,1,0,"no"
"4433",2014,2,34,13,3,3,0,"no"
"4434",2014,2,34,14,1,1,0,"no"
"4435",2014,2,34,15,1,1,0,"no"
"4436",2014,2,34,16,2,2,0,"no"
"4437",2014,2,34,20,1,1,0,"no"
"4438",2014,2,34,21,1,1,0,"no"
"4439",2014,2,36,7,1,1,0,"no"
"4440",2014,2,36,9,1,1,0,"no"
"4441",2014,2,36,10,2,2,0,"no"
"4442",2014,2,36,11,1,1,0,"no"
"4443",2014,2,36,12,3,3,0,"no"
"4444",2014,2,36,13,3,3,0,"no"
"4445",2014,2,36,14,3,3,0,"no"
"4446",2014,2,36,15,2,2,0,"no"
"4447",2014,2,36,16,3,3,0,"no"
"4448",2014,2,36,19,1,1,0,"no"
"4449",2014,2,36,21,3,3,0,"no"
"4450",2014,2,38,9,1,1,0,"no"
"4451",2014,2,38,10,1,1,0,"no"
"4452",2014,2,38,12,2,2,0,"no"
"4453",2014,2,38,14,2,2,0,"no"
"4454",2014,2,38,15,1,1,0,"no"
"4455",2014,2,38,16,2,2,0,"no"
"4456",2014,2,38,17,2,2,0,"no"
"4457",2014,2,38,18,2,2,0,"no"
"4458",2014,2,38,20,1,1,0,"no"
"4459",2014,2,38,21,7,7,0,"no"
"4460",2014,2,40,12,1,1,0,"no"
"4461",2014,2,40,13,1,1,0,"no"
"4462",2014,2,40,14,2,2,0,"no"
"4463",2014,2,40,15,4,4,0,"no"
"4464",2014,2,40,18,1,1,0,"no"
"4465",2014,2,40,21,5,5,0,"no"
"4466",2014,2,42,15,1,1,0,"no"
"4467",2014,2,42,16,3,3,0,"no"
"4468",2014,2,42,18,2,2,0,"no"
"4469",2014,2,42,20,1,1,0,"no"
"4470",2014,2,42,21,2,2,0,"no"
"4471",2014,2,44,21,2,2,0,"no"
"4472",2015,2,14,3,3,3,0,"no"
"4473",2015,2,14,4,3,3,0,"no"
"4474",2015,2,16,2,1,1,0,"no"
"4475",2015,2,16,3,3,3,0,"no"
"4476",2015,2,16,4,11,11,0,"no"
"4477",2015,2,18,3,4,4,0,"no"
"4478",2015,2,18,4,16,16,0,"no"
"4479",2015,2,18,5,1,1,0,"no"
"4480",2015,2,20,3,1,1,0,"no"
"4481",2015,2,20,4,10,10,0,"no"
"4482",2015,2,20,5,1,1,0,"no"
"4483",2015,2,22,3,1,1,0,"no"
"4484",2015,2,22,4,3,3,0,"no"
"4485",2015,2,22,5,6,6,0,"no"
"4486",2015,2,22,6,3,3,0,"no"
"4487",2015,2,22,7,2,2,0,"no"
"4488",2015,2,22,9,1,1,0,"no"
"4489",2015,2,24,4,1,1,0,"no"
"4490",2015,2,24,6,8,8,0,"no"
"4491",2015,2,24,7,1,1,0,"no"
"4492",2015,2,26,4,1,1,0,"no"
"4493",2015,2,26,5,3,3,0,"no"
"4494",2015,2,26,6,2,2,0,"no"
"4495",2015,2,26,7,5,5,0,"no"
"4496",2015,2,26,8,2,2,0,"no"
"4497",2015,2,26,9,1,1,0,"no"
"4498",2015,2,26,10,1,1,0,"no"
"4499",2015,2,26,11,1,1,0,"no"
"4500",2015,2,28,6,5,5,0,"no"
"4501",2015,2,28,7,8,8,0,"no"
"4502",2015,2,28,8,5,5,0,"no"
"4503",2015,2,28,9,2,2,0,"no"
"4504",2015,2,28,10,3,3,0,"no"
"4505",2015,2,28,11,2,2,0,"no"
"4506",2015,2,28,13,1,1,0,"no"
"4507",2015,2,30,6,2,2,0,"no"
"4508",2015,2,30,7,2,2,0,"no"
"4509",2015,2,30,8,1,1,0,"no"
"4510",2015,2,30,9,2,2,0,"no"
"4511",2015,2,30,10,2,2,0,"no"
"4512",2015,2,30,11,5,5,0,"no"
"4513",2015,2,30,12,1,1,0,"no"
"4514",2015,2,30,15,1,1,0,"no"
"4515",2015,2,32,7,2,2,0,"no"
"4516",2015,2,32,8,2,2,0,"no"
"4517",2015,2,32,9,8,8,0,"no"
"4518",2015,2,32,10,7,7,0,"no"
"4519",2015,2,32,11,4,4,0,"no"
"4520",2015,2,32,12,2,2,0,"no"
"4521",2015,2,32,13,2,2,0,"no"
"4522",2015,2,32,14,6,6,0,"no"
"4523",2015,2,32,15,1,1,0,"no"
"4524",2015,2,32,16,1,1,0,"no"
"4525",2015,2,32,20,1,1,0,"no"
"4526",2015,2,32,21,1,1,0,"no"
"4527",2015,2,34,8,2,2,0,"no"
"4528",2015,2,34,9,8,8,0,"no"
"4529",2015,2,34,10,6,6,0,"no"
"4530",2015,2,34,11,9,9,0,"no"
"4531",2015,2,34,12,6,6,0,"no"
"4532",2015,2,34,13,7,7,0,"no"
"4533",2015,2,34,14,4,4,0,"no"
"4534",2015,2,34,15,1,1,0,"no"
"4535",2015,2,34,16,4,4,0,"no"
"4536",2015,2,34,17,2,2,0,"no"
"4537",2015,2,34,18,2,2,0,"no"
"4538",2015,2,36,9,4,4,0,"no"
"4539",2015,2,36,10,3,3,0,"no"
"4540",2015,2,36,11,3,3,0,"no"
"4541",2015,2,36,12,7,7,0,"no"
"4542",2015,2,36,13,3,3,0,"no"
"4543",2015,2,36,14,1,1,0,"no"
"4544",2015,2,36,15,1,1,0,"no"
"4545",2015,2,36,16,1,1,0,"no"
"4546",2015,2,36,18,3,3,0,"no"
"4547",2015,2,36,19,1,1,0,"no"
"4548",2015,2,36,20,2,2,0,"no"
"4549",2015,2,36,21,3,3,0,"no"
"4550",2015,2,38,12,4,4,0,"no"
"4551",2015,2,38,13,2,2,0,"no"
"4552",2015,2,38,14,2,2,0,"no"
"4553",2015,2,38,15,2,2,0,"no"
"4554",2015,2,38,16,5,5,0,"no"
"4555",2015,2,38,17,2,2,0,"no"
"4556",2015,2,38,18,2,2,0,"no"
"4557",2015,2,38,19,2,2,0,"no"
"4558",2015,2,38,20,1,1,0,"no"
"4559",2015,2,38,21,6,6,0,"no"
"4560",2015,2,40,10,1,1,0,"no"
"4561",2015,2,40,14,1,1,0,"no"
"4562",2015,2,40,15,1,1,0,"no"
"4563",2015,2,40,17,2,2,0,"no"
"4564",2015,2,40,18,1,1,0,"no"
"4565",2015,2,40,19,1,1,0,"no"
"4566",2015,2,40,20,2,2,0,"no"
"4567",2015,2,40,21,3,3,0,"no"
"4568",2015,2,42,17,1,1,0,"no"
"4569",2015,2,42,19,1,1,0,"no"
"4570",2016,2,10,3,1,1,0,"no"
"4571",2016,2,12,3,1,1,0,"no"
"4572",2016,2,14,3,6,6,0,"no"
"4573",2016,2,16,3,5,5,0,"no"
"4574",2016,2,16,4,2,2,0,"no"
"4575",2016,2,16,5,1,1,0,"no"
"4576",2016,2,18,4,5,5,0,"no"
"4577",2016,2,18,5,6,6,0,"no"
"4578",2016,2,20,3,1,1,0,"no"
"4579",2016,2,20,4,3,3,0,"no"
"4580",2016,2,20,5,8,8,0,"no"
"4581",2016,2,20,6,2,2,0,"no"
"4582",2016,2,22,4,2,2,0,"no"
"4583",2016,2,22,5,7,7,0,"no"
"4584",2016,2,22,6,1,1,0,"no"
"4585",2016,2,22,7,2,2,0,"no"
"4586",2016,2,24,4,4,4,0,"no"
"4587",2016,2,24,5,7,7,0,"no"
"4588",2016,2,24,6,3,3,0,"no"
"4589",2016,2,24,7,1,1,0,"no"
"4590",2016,2,24,8,2,2,0,"no"
"4591",2016,2,24,14,1,1,0,"no"
"4592",2016,2,26,4,4,4,0,"no"
"4593",2016,2,26,5,14,14,0,"no"
"4594",2016,2,26,6,3,3,0,"no"
"4595",2016,2,26,7,2,2,0,"no"
"4596",2016,2,26,8,2,2,0,"no"
"4597",2016,2,26,9,1,1,0,"no"
"4598",2016,2,26,10,2,2,0,"no"
"4599",2016,2,28,4,1,1,0,"no"
"4600",2016,2,28,5,8,8,0,"no"
"4601",2016,2,28,6,1,1,0,"no"
"4602",2016,2,28,8,5,5,0,"no"
"4603",2016,2,28,9,2,2,0,"no"
"4604",2016,2,28,13,1,1,0,"no"
"4605",2016,2,28,14,1,1,0,"no"
"4606",2016,2,30,4,1,1,0,"no"
"4607",2016,2,30,5,1,1,0,"no"
"4608",2016,2,30,6,2,2,0,"no"
"4609",2016,2,30,7,3,3,0,"no"
"4610",2016,2,30,8,4,4,0,"no"
"4611",2016,2,30,9,2,2,0,"no"
"4612",2016,2,30,10,5,5,0,"no"
"4613",2016,2,30,11,3,3,0,"no"
"4614",2016,2,30,12,1,1,0,"no"
"4615",2016,2,30,21,1,1,0,"no"
"4616",2016,2,32,6,1,1,0,"no"
"4617",2016,2,32,7,2,2,0,"no"
"4618",2016,2,32,8,4,4,0,"no"
"4619",2016,2,32,9,6,6,0,"no"
"4620",2016,2,32,10,2,2,0,"no"
"4621",2016,2,32,11,4,4,0,"no"
"4622",2016,2,32,12,3,3,0,"no"
"4623",2016,2,32,13,3,3,0,"no"
"4624",2016,2,32,14,1,1,0,"no"
"4625",2016,2,32,16,1,1,0,"no"
"4626",2016,2,32,19,1,1,0,"no"
"4627",2016,2,32,20,1,1,0,"no"
"4628",2016,2,32,21,2,2,0,"no"
"4629",2016,2,34,7,1,1,0,"no"
"4630",2016,2,34,9,1,1,0,"no"
"4631",2016,2,34,10,4,4,0,"no"
"4632",2016,2,34,11,6,6,0,"no"
"4633",2016,2,34,12,4,4,0,"no"
"4634",2016,2,34,13,7,7,0,"no"
"4635",2016,2,34,14,4,4,0,"no"
"4636",2016,2,34,15,1,1,0,"no"
"4637",2016,2,34,16,2,2,0,"no"
"4638",2016,2,34,17,3,3,0,"no"
"4639",2016,2,34,18,1,1,0,"no"
"4640",2016,2,34,19,1,1,0,"no"
"4641",2016,2,34,20,2,2,0,"no"
"4642",2016,2,34,21,1,1,0,"no"
"4643",2016,2,36,9,2,2,0,"no"
"4644",2016,2,36,10,2,2,0,"no"
"4645",2016,2,36,11,4,4,0,"no"
"4646",2016,2,36,12,5,5,0,"no"
"4647",2016,2,36,13,7,7,0,"no"
"4648",2016,2,36,15,5,5,0,"no"
"4649",2016,2,36,16,2,2,0,"no"
"4650",2016,2,36,17,1,1,0,"no"
"4651",2016,2,36,18,1,1,0,"no"
"4652",2016,2,36,19,1,1,0,"no"
"4653",2016,2,36,21,4,4,0,"no"
"4654",2016,2,38,8,1,1,0,"no"
"4655",2016,2,38,11,4,4,0,"no"
"4656",2016,2,38,12,1,1,0,"no"
"4657",2016,2,38,13,3,3,0,"no"
"4658",2016,2,38,14,3,3,0,"no"
"4659",2016,2,38,15,1,1,0,"no"
"4660",2016,2,38,16,1,1,0,"no"
"4661",2016,2,38,17,2,2,0,"no"
"4662",2016,2,38,18,2,2,0,"no"
"4663",2016,2,38,19,3,3,0,"no"
"4664",2016,2,38,21,3,3,0,"no"
"4665",2016,2,40,14,1,1,0,"no"
"4666",2016,2,40,16,1,1,0,"no"
"4667",2016,2,40,18,1,1,0,"no"
"4668",2016,2,40,20,1,1,0,"no"
"4669",2016,2,40,21,6,6,0,"no"
"4670",2016,2,42,21,2,2,0,"no"
"4671",2016,2,44,8,1,1,0,"no"
"4672",2016,2,44,21,1,1,0,"no"
"4673",2017,2,14,2,2,2,0,"no"
"4674",2017,2,14,3,2,2,0,"no"
"4675",2017,2,14,4,1,1,0,"no"
"4676",2017,2,16,3,7,7,0,"no"
"4677",2017,2,16,4,2,2,0,"no"
"4678",2017,2,18,2,2,2,0,"no"
"4679",2017,2,18,3,2,2,0,"no"
"4680",2017,2,18,4,5,5,0,"no"
"4681",2017,2,18,5,1,1,0,"no"
"4682",2017,2,20,3,1,1,0,"no"
"4683",2017,2,20,4,6,6,0,"no"
"4684",2017,2,20,5,2,2,0,"no"
"4685",2017,2,22,3,1,1,0,"no"
"4686",2017,2,22,4,7,7,0,"no"
"4687",2017,2,22,5,3,3,0,"no"
"4688",2017,2,22,6,6,6,0,"no"
"4689",2017,2,24,4,1,1,0,"no"
"4690",2017,2,24,5,2,2,0,"no"
"4691",2017,2,24,6,3,3,0,"no"
"4692",2017,2,24,7,1,1,0,"no"
"4693",2017,2,24,8,1,1,0,"no"
"4694",2017,2,24,9,1,1,0,"no"
"4695",2017,2,26,6,14,14,0,"no"
"4696",2017,2,26,7,3,3,0,"no"
"4697",2017,2,26,8,2,2,0,"no"
"4698",2017,2,26,9,3,3,0,"no"
"4699",2017,2,26,10,2,2,0,"no"
"4700",2017,2,28,4,1,1,0,"no"
"4701",2017,2,28,6,12,12,0,"no"
"4702",2017,2,28,7,3,3,0,"no"
"4703",2017,2,28,8,1,1,0,"no"
"4704",2017,2,28,9,2,2,0,"no"
"4705",2017,2,28,10,1,1,0,"no"
"4706",2017,2,28,11,2,2,0,"no"
"4707",2017,2,28,12,1,1,0,"no"
"4708",2017,2,28,13,1,1,0,"no"
"4709",2017,2,30,5,2,2,0,"no"
"4710",2017,2,30,6,10,10,0,"no"
"4711",2017,2,30,7,5,5,0,"no"
"4712",2017,2,30,8,4,4,0,"no"
"4713",2017,2,30,9,2,2,0,"no"
"4714",2017,2,30,10,1,1,0,"no"
"4715",2017,2,30,11,1,1,0,"no"
"4716",2017,2,30,12,1,1,0,"no"
"4717",2017,2,30,13,1,1,0,"no"
"4718",2017,2,32,6,3,3,0,"no"
"4719",2017,2,32,7,3,3,0,"no"
"4720",2017,2,32,8,1,1,0,"no"
"4721",2017,2,32,9,3,3,0,"no"
"4722",2017,2,32,10,5,5,0,"no"
"4723",2017,2,32,11,1,1,0,"no"
"4724",2017,2,32,14,3,3,0,"no"
"4725",2017,2,32,15,2,2,0,"no"
"4726",2017,2,34,6,2,2,0,"no"
"4727",2017,2,34,7,2,2,0,"no"
"4728",2017,2,34,8,4,4,0,"no"
"4729",2017,2,34,9,7,7,0,"no"
"4730",2017,2,34,10,8,8,0,"no"
"4731",2017,2,34,11,7,7,0,"no"
"4732",2017,2,34,12,2,2,0,"no"
"4733",2017,2,34,13,2,2,0,"no"
"4734",2017,2,34,14,3,3,0,"no"
"4735",2017,2,34,15,3,3,0,"no"
"4736",2017,2,34,16,1,1,0,"no"
"4737",2017,2,34,21,3,3,0,"no"
"4738",2017,2,36,8,1,1,0,"no"
"4739",2017,2,36,9,4,4,0,"no"
"4740",2017,2,36,10,3,3,0,"no"
"4741",2017,2,36,11,3,3,0,"no"
"4742",2017,2,36,12,5,5,0,"no"
"4743",2017,2,36,13,3,3,0,"no"
"4744",2017,2,36,14,4,4,0,"no"
"4745",2017,2,36,15,3,3,0,"no"
"4746",2017,2,36,17,1,1,0,"no"
"4747",2017,2,36,18,2,2,0,"no"
"4748",2017,2,36,19,1,1,0,"no"
"4749",2017,2,36,20,1,1,0,"no"
"4750",2017,2,36,21,5,5,0,"no"
"4751",2017,2,38,11,3,3,0,"no"
"4752",2017,2,38,12,2,2,0,"no"
"4753",2017,2,38,13,2,2,0,"no"
"4754",2017,2,38,14,3,3,0,"no"
"4755",2017,2,38,15,1,1,0,"no"
"4756",2017,2,38,16,2,2,0,"no"
"4757",2017,2,38,17,1,1,0,"no"
"4758",2017,2,38,19,1,1,0,"no"
"4759",2017,2,38,21,5,5,0,"no"
"4760",2017,2,40,10,1,1,0,"no"
"4761",2017,2,40,12,1,1,0,"no"
"4762",2017,2,40,13,1,1,0,"no"
"4763",2017,2,40,15,1,1,0,"no"
"4764",2017,2,40,16,2,2,0,"no"
"4765",2017,2,40,18,3,3,0,"no"
"4766",2017,2,40,20,2,2,0,"no"
"4767",2017,2,40,21,3,3,0,"no"
"4768",2017,2,42,14,1,1,0,"no"
"4769",2017,2,42,19,1,1,0,"no"
"4770",2017,2,44,19,1,1,0,"no"
"4771",2017,2,48,21,1,1,0,"no"
"4772",2017,2,52,20,1,1,0,"no"
"4773",1982,1,10,1,NA,1,0,"v2018"
"4774",1982,1,10,2,NA,1,0,"v2018"
"4775",1985,1,10,2,NA,1,0,"v2018"
"4776",1994,1,10,2,NA,1,0,"v2018"
"4777",1999,1,12,3,NA,4,0,"v2018"
"4778",1999,1,14,2,NA,2,0,"v2018"
"4779",1999,1,14,3,NA,8,0,"v2018"
"4780",1999,1,14,4,NA,1,0,"v2018"
"4781",1999,1,16,2,NA,1,0,"v2018"
"4782",1999,1,16,3,NA,5,0,"v2018"
"4783",1999,1,16,4,NA,5,0,"v2018"
"4784",1999,1,18,3,NA,2,0,"v2018"
"4785",1999,1,18,4,NA,6,0,"v2018"
"4786",1999,1,20,3,NA,1,0,"v2018"
"4787",1999,1,20,4,NA,3,0,"v2018"
"4788",1999,1,22,4,NA,2,0,"v2018"
"4789",1999,1,22,5,NA,3,0,"v2018"
"4790",1999,1,22,6,NA,2,0,"v2018"
"4791",1999,1,24,4,NA,4,0,"v2018"
"4792",1999,1,24,5,NA,2,0,"v2018"
"4793",1999,1,26,5,NA,5,0,"v2018"
"4794",1999,1,26,6,NA,4,0,"v2018"
"4795",1999,1,26,7,NA,1,0,"v2018"
"4796",1999,1,26,9,NA,1,0,"v2018"
"4797",1999,1,28,6,NA,1,0,"v2018"
"4798",1999,1,28,7,NA,5,0,"v2018"
"4799",1999,1,28,11,NA,1,0,"v2018"
"4800",1999,1,30,5,NA,1,0,"v2018"
"4801",1999,1,30,6,NA,2,0,"v2018"
"4802",1999,1,30,7,NA,5,0,"v2018"
"4803",1999,1,30,8,NA,5,0,"v2018"
"4804",1999,1,30,11,NA,1,0,"v2018"
"4805",1999,1,30,12,NA,1,0,"v2018"
"4806",1999,1,32,7,NA,3,0,"v2018"
"4807",1999,1,32,8,NA,4,0,"v2018"
"4808",1999,1,32,9,NA,4,0,"v2018"
"4809",1999,1,32,10,NA,1,0,"v2018"
"4810",1999,1,32,11,NA,1,0,"v2018"
"4811",1999,1,34,7,NA,1,0,"v2018"
"4812",1999,1,34,8,NA,7,0,"v2018"
"4813",1999,1,34,9,NA,2,0,"v2018"
"4814",1999,1,34,11,NA,2,0,"v2018"
"4815",1999,1,34,12,NA,2,0,"v2018"
"4816",1999,1,34,13,NA,1,0,"v2018"
"4817",1999,1,34,14,NA,1,0,"v2018"
"4818",1999,1,34,15,NA,1,0,"v2018"
"4819",1999,1,34,16,NA,1,0,"v2018"
"4820",1999,1,36,8,NA,2,0,"v2018"
"4821",1999,1,36,9,NA,2,0,"v2018"
"4822",1999,1,36,10,NA,6,0,"v2018"
"4823",1999,1,36,11,NA,5,0,"v2018"
"4824",1999,1,36,12,NA,2,0,"v2018"
"4825",1999,1,36,15,NA,1,0,"v2018"
"4826",1999,1,36,18,NA,1,0,"v2018"
"4827",1999,1,38,10,NA,4,0,"v2018"
"4828",1999,1,38,11,NA,6,0,"v2018"
"4829",1999,1,38,12,NA,4,0,"v2018"
"4830",1999,1,38,13,NA,1,0,"v2018"
"4831",1999,1,38,17,NA,1,0,"v2018"
"4832",1999,1,40,9,NA,1,0,"v2018"
"4833",1999,1,40,10,NA,5,0,"v2018"
"4834",1999,1,40,11,NA,4,0,"v2018"
"4835",1999,1,40,12,NA,1,0,"v2018"
"4836",1999,1,40,13,NA,4,0,"v2018"
"4837",1999,1,40,14,NA,1,0,"v2018"
"4838",1999,1,40,16,NA,1,0,"v2018"
"4839",1999,1,42,11,NA,2,0,"v2018"
"4840",1999,1,42,12,NA,3,0,"v2018"
"4841",1999,1,42,13,NA,3,0,"v2018"
"4842",1999,1,42,14,NA,2,0,"v2018"
"4843",1999,1,42,15,NA,2,0,"v2018"
"4844",1999,1,42,16,NA,2,0,"v2018"
"4845",1999,1,42,17,NA,1,0,"v2018"
"4846",1999,1,42,18,NA,1,0,"v2018"
"4847",1999,1,44,11,NA,1,0,"v2018"
"4848",1999,1,44,12,NA,1,0,"v2018"
